#|SEDE_ATENCION|TIPO_SOLICITUD|SEXO_BENEFICIARIO|EDAD_BENEFICIARIO|DISTRITO_BENEFICIARIO|DEPARTAMENTO_BENEFICIARIO|NACIONALIDAD_BENEFICIARIO|ANO_TRA|MES_TRA|TOTAL_MOV_MIGRA|ESTADO_TRAMITE|NACIONALIDAD_SOLICITANTE|FECHA_DE_CORTE
340|SERVICIOS WEB|PROPIETARIO|M|37|SAN ISIDRO|LIMA|BRITANICA|2023|OCTUBRE|3|E|BRITANICA|2023-10-12
341|SERVICIOS WEB|PROPIETARIO|M|59|SAN ISIDRO|LIMA|COLOMBIANA|2023|OCTUBRE|227|E|COLOMBIANA|2023-10-12
342|SERVICIOS WEB|PROPIETARIO|F|32|MIRAFLORES|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-12
343|SERVICIOS WEB|PROPIETARIO|M|52|SAN ISIDRO|LIMA|ISRAELI|2023|OCTUBRE|0|E|ISRAELI|2023-10-12
344|SERVICIOS WEB|PROPIETARIO|M|54|JESUS MARIA|LIMA|ESPAÑOLA|2023|OCTUBRE|0|E|ESPAÑOLA|2023-10-12
345|SERVICIOS WEB|PROPIETARIO|M|35|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-12
346|SERVICIOS WEB|PROPIETARIO|F|33|VENTANILLA|CALLAO|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-12
347|LIMA|PROPIETARIO|M|19|LOS OLIVOS|LIMA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-12
348|SERVICIOS WEB|PROPIETARIO|F|42|LA MOLINA|LIMA|CHILENA|2023|OCTUBRE|0|E|CHILENA|2023-10-12
349|SERVICIOS WEB|PROPIETARIO|M|59|MIRAFLORES|LIMA|ESTADOUNIDENSE|2023|OCTUBRE|0|E|ESTADOUNIDENSE|2023-10-12
350|SERVICIOS WEB|PROPIETARIO|M|40|MIRAFLORES|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-12
351|SERVICIOS WEB|PROPIETARIO|M|44|SANTIAGO DE SURCO|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-12
352|SERVICIOS WEB|PROPIETARIO|M|25|PUNTA HERMOSA|LIMA|COLOMBIANA|2023|OCTUBRE|1|E|COLOMBIANA|2023-10-12
353|SERVICIOS WEB|PROPIETARIO|F|41|WANCHAQ|CUSCO|MEXICANA|2023|OCTUBRE|8|E|MEXICANA|2023-10-12
354|SERVICIOS WEB|PROPIETARIO|F|32|TRUJILLO|LA LIBERTAD|RUSA|2023|OCTUBRE|7|E|RUSA|2023-10-12
355|SERVICIOS WEB|PROPIETARIO|F|38|CHORRILLOS|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-12
356|SERVICIOS WEB|PROPIETARIO|F|35|SAN MARTIN DE PORRES|LIMA|CUBANA|2023|OCTUBRE|0|E|CUBANA|2023-10-13
357|SERVICIOS WEB|PROPIETARIO|M|78|SANTIAGO DE SURCO|LIMA|ITALIANA|2023|OCTUBRE|12|E|ITALIANA|2023-10-13
358|SERVICIOS WEB|PROPIETARIO|M|53|SAN ISIDRO|LIMA|ESPAÑOLA|2023|OCTUBRE|0|E|ESPAÑOLA|2023-10-13
359|SERVICIOS WEB|PROPIETARIO|F|25|SANTA ANITA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-13
360|SERVICIOS WEB|PROPIETARIO|F|27|CALLAO|CALLAO|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-13
361|SERVICIOS WEB|PROPIETARIO|M|33|SAN ISIDRO|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-13
362|SERVICIOS WEB|PROPIETARIO|F|30|SAN ISIDRO|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-13
363|SERVICIOS WEB|PROPIETARIO|M|58|MIRAFLORES|LIMA|ESPAÑOLA|2023|OCTUBRE|0|E|ESPAÑOLA|2023-10-13
364|SERVICIOS WEB|PROPIETARIO|M|51|SAN ISIDRO|LIMA|CHILENA|2023|OCTUBRE|0|E|CHILENA|2023-10-13
365|SERVICIOS WEB|PROPIETARIO|M|61|MIRAFLORES|LIMA|PORTUGUESA|2023|OCTUBRE|0|E|PORTUGUESA|2023-10-13
366|SERVICIOS WEB|PROPIETARIO|F|34|SAN MIGUEL|LIMA|ECUATORIANA|2023|OCTUBRE|13|E|ECUATORIANA|2023-10-13
367|SERVICIOS WEB|PROPIETARIO|F|23|SAN JUAN DE LURIGANCHO|LIMA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-13
368|SERVICIOS WEB|PROPIETARIO|M|36|SAN ISIDRO|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-13
369|SERVICIOS WEB|PROPIETARIO|F|34|VILLA MARIA DEL TRIUNFO|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-13
370|SERVICIOS WEB|PROPIETARIO|M|53|MIRAFLORES|LIMA|MEXICANA|2023|OCTUBRE|0|E|MEXICANA|2023-10-13
371|SERVICIOS WEB|PROPIETARIO|M|25|CHICLAYO|LAMBAYEQUE|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-13
372|SERVICIOS WEB|PROPIETARIO|M|63|MIRAFLORES|LIMA|ESPAÑOLA|2023|OCTUBRE|0|E|ESPAÑOLA|2023-10-13
373|SERVICIOS WEB|PROPIETARIO|M|35|<NO DEFINIDO>|<NO DEFINIDO>|ALEMANA|2023|OCTUBRE|65|E|ALEMANA|2023-10-13
374|SERVICIOS WEB|PROPIETARIO|M|39|BELLAVISTA|CALLAO|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-13
375|SERVICIOS WEB|PROPIETARIO|M|49|SANTA ANITA|LIMA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-13
376|SERVICIOS WEB|PROPIETARIO|M|49|CHORRILLOS|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-13
377|SERVICIOS WEB|PROPIETARIO|F|36|MIRAFLORES|LIMA|ESPAÑOLA|2023|OCTUBRE|7|E|ESPAÑOLA|2023-10-13
378|SERVICIOS WEB|PROPIETARIO|F|31|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-13
379|SERVICIOS WEB|PROPIETARIO|M|32|MIRAFLORES|LIMA|ECUATORIANA|2023|OCTUBRE|17|E|ECUATORIANA|2023-10-13
380|SERVICIOS WEB|PROPIETARIO|M|41|MIRAFLORES|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-13
381|SERVICIOS WEB|PROPIETARIO|M|37|MORALES|SAN MARTIN|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-13
382|SERVICIOS WEB|PROPIETARIO|M|52|SAN JUAN DE LURIGANCHO|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-13
383|SERVICIOS WEB|PROPIETARIO|M|42|CHINCHA ALTA|ICA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-13
384|SERVICIOS WEB|PROPIETARIO|F|53|HUANCAYO|JUNIN|BRASILERA|2023|OCTUBRE|1|E|BRASILERA|2023-10-13
385|SERVICIOS WEB|PROPIETARIO|M|19|SANTIAGO DE SURCO|LIMA|PERUANA|2023|OCTUBRE|14|E|PERUANA|2023-10-14
386|SERVICIOS WEB|PROPIETARIO|M|41|LOS OLIVOS|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-14
387|SERVICIOS WEB|PROPIETARIO|F|26|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-14
388|SERVICIOS WEB|PROPIETARIO|M|64|MIRAFLORES|LIMA|ESPAÑOLA|2023|OCTUBRE|59|E|ESPAÑOLA|2023-10-14
389|SERVICIOS WEB|PROPIETARIO|F|31|LA VICTORIA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-14
390|SERVICIOS WEB|PROPIETARIO|F|31|LOS OLIVOS|LIMA|VENEZOLANA|2023|OCTUBRE|3|E|VENEZOLANA|2023-10-14
391|SERVICIOS WEB|PROPIETARIO|M|35|SANTIAGO DE SURCO|LIMA|CHILENA|2023|OCTUBRE|0|E|CHILENA|2023-10-14
392|SERVICIOS WEB|PROPIETARIO|F|29|SAN BORJA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-14
393|SERVICIOS WEB|PROPIETARIO|F|39|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-14
394|SERVICIOS WEB|PROPIETARIO|F|44|SAN ISIDRO|LIMA|ECUATORIANA|2023|OCTUBRE|0|E|ECUATORIANA|2023-10-14
395|SERVICIOS WEB|PROPIETARIO|M|51|SAN ISIDRO|LIMA|ECUATORIANA|2023|OCTUBRE|82|E|ECUATORIANA|2023-10-15
396|SERVICIOS WEB|PROPIETARIO|M|27|LOS OLIVOS|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-15
397|SERVICIOS WEB|PROPIETARIO|M|48|SANTIAGO DE SURCO|LIMA|ESPAÑOLA|2023|OCTUBRE|0|E|ESPAÑOLA|2023-10-15
398|SERVICIOS WEB|PROPIETARIO|M|53|ZARUMILLA|TUMBES|ECUATORIANA|2023|OCTUBRE|3|E|ECUATORIANA|2023-10-15
399|SERVICIOS WEB|PROPIETARIO|M|43|SANTIAGO DE SURCO|LIMA|COLOMBIANA|2023|OCTUBRE|0|E|COLOMBIANA|2023-10-15
400|SERVICIOS WEB|PROPIETARIO|F|48|SAN BORJA|LIMA|BOLIVIANA|2023|OCTUBRE|6|E|BOLIVIANA|2023-10-16
401|SERVICIOS WEB|PROPIETARIO|M|55|SAN BORJA|LIMA|BOLIVIANA|2023|OCTUBRE|5|E|BOLIVIANA|2023-10-16
402|SERVICIOS WEB|PROPIETARIO|M|26|SAN ISIDRO|LIMA|ARGENTINA|2023|OCTUBRE|5|E|ARGENTINA|2023-10-16
403|SERVICIOS WEB|PROPIETARIO|M|27|ATE|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-16
404|SERVICIOS WEB|PROPIETARIO|M|31|VILLA MARIA DEL TRIUNFO|LIMA|BOLIVIANA|2023|OCTUBRE|1|E|BOLIVIANA|2023-10-16
405|SERVICIOS WEB|PROPIETARIO|M|53|PIMENTEL|LAMBAYEQUE|CHILENA|2023|OCTUBRE|41|E|CHILENA|2023-10-16
406|SERVICIOS WEB|PROPIETARIO|F|47|LA VICTORIA|LAMBAYEQUE|COLOMBIANA|2023|OCTUBRE|3|E|COLOMBIANA|2023-10-16
407|SERVICIOS WEB|PROPIETARIO|F|31|LURIN|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-16
408|SERVICIOS WEB|PROPIETARIO|F|83|MIRAFLORES|LIMA|BRITANICA|2023|OCTUBRE|0|E|BRITANICA|2023-10-16
409|SERVICIOS WEB|PROPIETARIO|M|28|LA MOLINA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-16
410|SERVICIOS WEB|PROPIETARIO|M|92|MIRAFLORES|LIMA|BRITANICA|2023|OCTUBRE|45|E|BRITANICA|2023-10-16
411|LIMA|PROPIETARIO|F|11|VILLA EL SALVADOR|LIMA|VENEZOLANA|2023|OCTUBRE|3|E|VENEZOLANA|2023-10-16
412|SERVICIOS WEB|PROPIETARIO|F|22|NUEVO CHIMBOTE|ANCASH|ECUATORIANA|2023|OCTUBRE|1|E|ECUATORIANA|2023-10-16
413|SERVICIOS WEB|PROPIETARIO|M|57|SAN BORJA|LIMA|CHILENA|2023|OCTUBRE|2|E|CHILENA|2023-10-16
414|SERVICIOS WEB|PROPIETARIO|M|67|SANTA ANITA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-16
415|SERVICIOS WEB|PROPIETARIO|F|35|BREÑA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-16
416|SERVICIOS WEB|PROPIETARIO|F|41|LA MOLINA|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-16
417|SERVICIOS WEB|PROPIETARIO|F|51|LIMA|LIMA|PERUANA|2023|OCTUBRE|10|E|PERUANA|2023-10-16
418|SERVICIOS WEB|PROPIETARIO|F|41|CHICLAYO|LAMBAYEQUE|BOLIVIANA|2023|OCTUBRE|11|E|BOLIVIANA|2023-10-16
419|SERVICIOS WEB|PROPIETARIO|F|35|ATE|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-16
420|LIMA|PROPIETARIO|F|14|SAN MARTIN DE PORRES|LIMA|FILIPINA|2023|OCTUBRE|1|E|FILIPINA|2023-10-16
421|SERVICIOS WEB|PROPIETARIO|M|43|SAN ISIDRO|LIMA|COLOMBIANA|2023|OCTUBRE|9|E|COLOMBIANA|2023-10-16
422|SERVICIOS WEB|PROPIETARIO|M|37|SAN JUAN DE LURIGANCHO|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-16
423|SERVICIOS WEB|PROPIETARIO|F|34|ATE|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-16
424|SERVICIOS WEB|PROPIETARIO|F|45|SAN ISIDRO|LIMA|ARGENTINA|2023|OCTUBRE|0|E|ARGENTINA|2023-10-16
425|LIMA|PROPIETARIO|M|49|LOS OLIVOS|LIMA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-16
426|SERVICIOS WEB|PROPIETARIO|M|28|<NO DEFINIDO>|<NO DEFINIDO>|COLOMBIANA|2023|OCTUBRE|0|E|COLOMBIANA|2023-10-16
427|SERVICIOS WEB|PROPIETARIO|M|34|ATE|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-16
428|SERVICIOS WEB|PROPIETARIO|M|48|MIRAFLORES|LIMA|CHILENA|2023|OCTUBRE|4|E|CHILENA|2023-10-16
429|SERVICIOS WEB|PROPIETARIO|M|32|SAN JUAN DE LURIGANCHO|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-16
430|SERVICIOS WEB|PROPIETARIO|M|25|LIMA|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-16
431|SERVICIOS WEB|PROPIETARIO|M|34|EL AGUSTINO|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-16
432|SERVICIOS WEB|PROPIETARIO|M|23|SAN BORJA|LIMA|ECUATORIANA|2023|OCTUBRE|0|E|ECUATORIANA|2023-10-17
433|SERVICIOS WEB|PROPIETARIO|F|40|CHORRILLOS|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-17
434|SERVICIOS WEB|PROPIETARIO|M|47|SAN ISIDRO|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-17
435|SERVICIOS WEB|PROPIETARIO|M|25|SAN ISIDRO|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-17
436|SERVICIOS WEB|PROPIETARIO|M|60|SAN GABAN|PUNO|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-17
437|SERVICIOS WEB|PROPIETARIO|F|29|SANTIAGO DE SURCO|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-17
438|SERVICIOS WEB|PROPIETARIO|M|64|SANTIAGO DE SURCO|LIMA|ESPAÑOLA|2023|OCTUBRE|0|E|ESPAÑOLA|2023-10-17
439|SERVICIOS WEB|PROPIETARIO|M|23|INDEPENDENCIA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-17
440|SERVICIOS WEB|PROPIETARIO|M|36|SANTIAGO DE SURCO|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-17
441|SERVICIOS WEB|PROPIETARIO|F|23|LA VICTORIA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-17
442|SERVICIOS WEB|PROPIETARIO|M|34|LOS OLIVOS|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-17
443|SERVICIOS WEB|PROPIETARIO|F|42|CALCA|CUSCO|ALEMANA|2023|OCTUBRE|13|E|ALEMANA|2023-10-17
444|SERVICIOS WEB|PROPIETARIO|M|24|VILLA MARIA DEL TRIUNFO|LIMA|VENEZOLANA|2023|OCTUBRE|2|E|VENEZOLANA|2023-10-17
445|SERVICIOS WEB|PROPIETARIO|F|37|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-17
446|SERVICIOS WEB|PROPIETARIO|M|37|SAN ISIDRO|LIMA|BRITANICA|2023|OCTUBRE|3|E|BRITANICA|2023-10-17
447|SERVICIOS WEB|PROPIETARIO|M|32|SAN ISIDRO|LIMA|BOLIVIANA|2023|OCTUBRE|17|E|BOLIVIANA|2023-10-17
448|SERVICIOS WEB|PROPIETARIO|M|23|VENTANILLA|CALLAO|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-17
449|SERVICIOS WEB|PROPIETARIO|F|27|LOS OLIVOS|LIMA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-17
450|SERVICIOS WEB|PROPIETARIO|F|35|SAN MARTIN DE PORRES|LIMA|ECUATORIANA|2023|OCTUBRE|15|E|ECUATORIANA|2023-10-17
451|SERVICIOS WEB|PROPIETARIO|M|52|SANTIAGO DE SURCO|LIMA|ESTADOUNIDENSE|2023|OCTUBRE|17|E|ESTADOUNIDENSE|2023-10-17
452|SERVICIOS WEB|PROPIETARIO|M|60|MIRAFLORES|LIMA|ESTADOUNIDENSE|2023|OCTUBRE|68|E|ESTADOUNIDENSE|2023-10-17
453|SERVICIOS WEB|PROPIETARIO|M|63|SANTIAGO DE SURCO|LIMA|COREANA|2023|OCTUBRE|0|E|COREANA|2023-10-17
454|SERVICIOS WEB|PROPIETARIO|F|43|MIRAFLORES|LIMA|CANADIENSE|2023|OCTUBRE|28|E|CANADIENSE|2023-10-17
455|SERVICIOS WEB|PROPIETARIO|M|73|PUNO|PUNO|JAPONESA|2023|OCTUBRE|0|E|JAPONESA|2023-10-17
456|SERVICIOS WEB|PROPIETARIO|M|51|LIMA|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-17
457|SERVICIOS WEB|PROPIETARIO|F|40|LURIN|LIMA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-17
458|SERVICIOS WEB|PROPIETARIO|M|26|CHICLAYO|LAMBAYEQUE|CUBANA|2023|OCTUBRE|0|E|CUBANA|2023-10-17
459|SERVICIOS WEB|PROPIETARIO|F|53|LA VICTORIA|LIMA|BRITANICA|2023|OCTUBRE|11|E|BRITANICA|2023-10-17
460|SERVICIOS WEB|PROPIETARIO|F|27|VILLA EL SALVADOR|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-17
461|SERVICIOS WEB|PROPIETARIO|M|35|SAN BORJA|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-17
462|SERVICIOS WEB|PROPIETARIO|F|40|SAN JUAN DE LURIGANCHO|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-17
463|SERVICIOS WEB|PROPIETARIO|M|30|LOS OLIVOS|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-17
464|SERVICIOS WEB|PROPIETARIO|M|45|MIRAFLORES|LIMA|ARGENTINA|2023|OCTUBRE|0|E|ARGENTINA|2023-10-17
465|SERVICIOS WEB|PROPIETARIO|M|32|EL AGUSTINO|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-18
466|SERVICIOS WEB|PROPIETARIO|F|53|LA VICTORIA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-18
467|SERVICIOS WEB|PROPIETARIO|F|41|LA VICTORIA|LIMA|ESTADOUNIDENSE|2023|OCTUBRE|49|E|ESTADOUNIDENSE|2023-10-18
468|SERVICIOS WEB|PROPIETARIO|F|63|SAN MARTIN DE PORRES|LIMA|COLOMBIANA|2023|OCTUBRE|2|E|COLOMBIANA|2023-10-18
469|SERVICIOS WEB|PROPIETARIO|M|41|SAN JUAN DE LURIGANCHO|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-18
470|SERVICIOS WEB|PROPIETARIO|M|32|JESUS MARIA|LIMA|ECUATORIANA|2023|OCTUBRE|0|E|ECUATORIANA|2023-10-18
471|SERVICIOS WEB|PROPIETARIO|M|59|LIMA|LIMA|COLOMBIANA|2023|OCTUBRE|1|E|COLOMBIANA|2023-10-18
472|SERVICIOS WEB|PROPIETARIO|F|36|JESUS MARIA|LIMA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-18
473|SERVICIOS WEB|PROPIETARIO|F|87|SAN MARTIN DE PORRES|LIMA|CUBANA|2023|OCTUBRE|25|E|CUBANA|2023-10-18
474|SERVICIOS WEB|PROPIETARIO|F|46|MIRAFLORES|LIMA|BOLIVIANA|2023|OCTUBRE|68|E|BOLIVIANA|2023-10-18
475|SERVICIOS WEB|PROPIETARIO|F|50|<NO DEFINIDO>|<NO DEFINIDO>|NEERLANDESA|2023|OCTUBRE|11|E|NEERLANDESA|2023-10-18
476|SERVICIOS WEB|PROPIETARIO|F|24|SAN MIGUEL|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-18
477|SERVICIOS WEB|PROPIETARIO|M|39|MIRAFLORES|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-18
478|SERVICIOS WEB|PROPIETARIO|F|35|RIMAC|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-18
479|SERVICIOS WEB|PROPIETARIO|M|38|SAN MIGUEL|LIMA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-18
480|SERVICIOS WEB|PROPIETARIO|M|57|SAN BORJA|LIMA|CHILENA|2023|OCTUBRE|2|E|CHILENA|2023-10-18
481|SERVICIOS WEB|PROPIETARIO|M|40|LURIN|LIMA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-18
482|SERVICIOS WEB|PROPIETARIO|M|60|<NO DEFINIDO>|<NO DEFINIDO>|MEXICANA|2023|OCTUBRE|23|E|MEXICANA|2023-10-18
483|SERVICIOS WEB|PROPIETARIO|M|33|PUEBLO LIBRE (MAGDALENA VIEJA)|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-18
484|SERVICIOS WEB|PROPIETARIO|F|31|SANTIAGO DE SURCO|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-18
485|SERVICIOS WEB|PROPIETARIO|F|30|SAN MIGUEL|LIMA|ECUATORIANA|2023|OCTUBRE|1|E|ECUATORIANA|2023-10-18
486|SERVICIOS WEB|PROPIETARIO|F|51|VILLA MARIA DEL TRIUNFO|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-18
487|SERVICIOS WEB|PROPIETARIO|M|39|LIMA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-19
488|SERVICIOS WEB|PROPIETARIO|F|37|SANTIAGO DE SURCO|LIMA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-19
489|SERVICIOS WEB|PROPIETARIO|M|49|LIMA|LIMA|PERUANA|2023|OCTUBRE|2|E|PERUANA|2023-10-19
490|SERVICIOS WEB|PROPIETARIO|F|32|<NO DEFINIDO>|<NO DEFINIDO>|DOMINICANA|2023|OCTUBRE|7|E|DOMINICANA|2023-10-19
491|SERVICIOS WEB|PROPIETARIO|M|46|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|OCTUBRE|5|E|VENEZOLANA|2023-10-19
492|SERVICIOS WEB|PROPIETARIO|F|35|CALLAO|CALLAO|VENEZOLANA|2023|OCTUBRE|4|E|VENEZOLANA|2023-10-19
493|SERVICIOS WEB|PROPIETARIO|M|51|MIRAFLORES|LIMA|AUSTRALIANA|2023|OCTUBRE|39|E|AUSTRALIANA|2023-10-19
494|SERVICIOS WEB|PROPIETARIO|M|28|SURQUILLO|LIMA|BRASILERA|2023|OCTUBRE|0|E|BRASILERA|2023-10-19
495|SERVICIOS WEB|PROPIETARIO|M|21|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-19
496|SERVICIOS WEB|PROPIETARIO|F|25|BARRANCO|LIMA|ESTADOUNIDENSE|2023|OCTUBRE|29|E|ESTADOUNIDENSE|2023-10-19
497|SERVICIOS WEB|PROPIETARIO|M|52|SANTIAGO DE SURCO|LIMA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-19
498|SERVICIOS WEB|PROPIETARIO|M|31|SAN MIGUEL|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-19
499|SERVICIOS WEB|PROPIETARIO|F|28|PIURA|PIURA|ECUATORIANA|2023|OCTUBRE|1|E|ECUATORIANA|2023-10-19
500|SERVICIOS WEB|PROPIETARIO|M|38|SAN JUAN DE LURIGANCHO|LIMA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-19
501|SERVICIOS WEB|PROPIETARIO|M|36|SURQUILLO|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-19
502|SERVICIOS WEB|PROPIETARIO|F|46|LA MOLINA|LIMA|ARGENTINA|2023|OCTUBRE|2|E|ARGENTINA|2023-10-19
503|SERVICIOS WEB|PROPIETARIO|F|53|LOS OLIVOS|LIMA|MEXICANA|2023|OCTUBRE|15|E|MEXICANA|2023-10-19
504|SERVICIOS WEB|PROPIETARIO|F|37|PISAC|CUSCO|ESTADOUNIDENSE|2023|OCTUBRE|11|E|ESTADOUNIDENSE|2023-10-19
505|SERVICIOS WEB|PROPIETARIO|F|70|CHILCA|LIMA|BOLIVIANA|2023|OCTUBRE|0|E|BOLIVIANA|2023-10-19
506|SERVICIOS WEB|PROPIETARIO|M|39|MIRAFLORES|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-19
507|SERVICIOS WEB|PROPIETARIO|M|24|TRUJILLO|LA LIBERTAD|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-19
508|SERVICIOS WEB|PROPIETARIO|M|37|LIMA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-19
509|SERVICIOS WEB|PROPIETARIO|M|35|CALLAO|CALLAO|JAPONESA|2023|OCTUBRE|7|E|JAPONESA|2023-10-19
510|SERVICIOS WEB|PROPIETARIO|M|70|<NO DEFINIDO>|<NO DEFINIDO>|ESPAÑOLA|2023|OCTUBRE|5|E|ESPAÑOLA|2023-10-19
511|SERVICIOS WEB|PROPIETARIO|F|83|MIRAFLORES|LIMA|ESPAÑOLA|2023|OCTUBRE|0|E|ESPAÑOLA|2023-10-19
