#|SEDE_ATENCION|TIPO_SOLICITUD|SEXO_BENEFICIARIO|EDAD_BENEFICIARIO|DISTRITO_BENEFICIARIO|DEPARTAMENTO_BENEFICIARIO|NACIONALIDAD_BENEFICIARIO|ANO_TRA|MES_TRA|TOTAL_MOV_MIGRA|ESTADO_TRAMITE|NACIONALIDAD_SOLICITANTE|FECHA_DE_CORTE
772|SERVICIOS WEB|PROPIETARIO|M|44|LIMA|LIMA|ESPAÑOLA|2023|SEPTIEMBRE|117|E|ESPAÑOLA|2023-09-19
773|SERVICIOS WEB|PROPIETARIO|F|23|EL AGUSTINO|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-19
774|SERVICIOS WEB|PROPIETARIO|F|49|LIMA|LIMA|CHINA|2023|SEPTIEMBRE|1|E|CHINA|2023-09-19
775|SERVICIOS WEB|PROPIETARIO|F|29|SANTA ANITA|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-19
776|SERVICIOS WEB|PROPIETARIO|M|46|SANTIAGO DE SURCO|LIMA|CHILENA|2023|SEPTIEMBRE|13|E|CHILENA|2023-09-19
777|SERVICIOS WEB|PROPIETARIO|M|51|TAMBO GRANDE|PIURA|MEXICANA|2023|SEPTIEMBRE|11|E|MEXICANA|2023-09-19
778|SERVICIOS WEB|PROPIETARIO|F|27|COMAS|LIMA|COLOMBIANA|2023|SEPTIEMBRE|0|E|COLOMBIANA|2023-09-19
779|SERVICIOS WEB|PROPIETARIO|M|27|COMAS|LIMA|COLOMBIANA|2023|SEPTIEMBRE|0|E|COLOMBIANA|2023-09-19
780|SERVICIOS WEB|PROPIETARIO|F|41|HUAMANTANGA|LIMA|VENEZOLANA|2023|SEPTIEMBRE|3|E|VENEZOLANA|2023-09-19
781|SERVICIOS WEB|PROPIETARIO|M|27|SAN JUAN DE MIRAFLORES|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-19
782|SERVICIOS WEB|PROPIETARIO|F|59|MIRAFLORES|LIMA|BRITANICA|2023|SEPTIEMBRE|0|E|BRITANICA|2023-09-19
783|SERVICIOS WEB|PROPIETARIO|M|27|PACHACAMAC|LIMA|COLOMBIANA|2023|SEPTIEMBRE|0|E|COLOMBIANA|2023-09-19
784|SERVICIOS WEB|PROPIETARIO|F|32|SAN BORJA|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-19
785|SERVICIOS WEB|PROPIETARIO|F|50|SANTIAGO DE SURCO|LIMA|COLOMBIANA|2023|SEPTIEMBRE|5|E|COLOMBIANA|2023-09-19
786|SERVICIOS WEB|PROPIETARIO|M|62|LA VICTORIA|LIMA|BOLIVIANA|2023|SEPTIEMBRE|3|E|BOLIVIANA|2023-09-19
787|SERVICIOS WEB|PROPIETARIO|F|41|MIRAFLORES|LIMA|COLOMBIANA|2023|SEPTIEMBRE|56|E|COLOMBIANA|2023-09-19
788|SERVICIOS WEB|PROPIETARIO|F|51|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-19
789|SERVICIOS WEB|PROPIETARIO|M|43|BARRANCO|LIMA|FRANCESA|2023|SEPTIEMBRE|0|E|FRANCESA|2023-09-19
790|SERVICIOS WEB|PROPIETARIO|M|62|BARRANCO|LIMA|ESPAÑOLA|2023|SEPTIEMBRE|205|E|ESPAÑOLA|2023-09-19
791|SERVICIOS WEB|PROPIETARIO|F|26|LIMA|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-19
792|SERVICIOS WEB|PROPIETARIO|M|37|SANTIAGO DE SURCO|LIMA|COLOMBIANA|2023|SEPTIEMBRE|22|E|COLOMBIANA|2023-09-18
793|SERVICIOS WEB|PROPIETARIO|F|33|LA ESPERANZA|LA LIBERTAD|VENEZOLANA|2023|SEPTIEMBRE|1|E|VENEZOLANA|2023-09-18
794|SERVICIOS WEB|PROPIETARIO|M|53|SAN ISIDRO|LIMA|ESPAÑOLA|2023|SEPTIEMBRE|0|E|ESPAÑOLA|2023-09-18
795|SERVICIOS WEB|PROPIETARIO|M|30|LA MOLINA|LIMA|FRANCESA|2023|SEPTIEMBRE|13|E|FRANCESA|2023-09-18
796|SERVICIOS WEB|PROPIETARIO|M|58|SURQUILLO|LIMA|ITALIANA|2023|SEPTIEMBRE|16|E|ITALIANA|2023-09-18
797|SERVICIOS WEB|PROPIETARIO|M|35|MIRAFLORES|LIMA|ECUATORIANA|2023|SEPTIEMBRE|0|E|ECUATORIANA|2023-09-18
798|SERVICIOS WEB|PROPIETARIO|M|37|CALLAO|CALLAO|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-18
799|SERVICIOS WEB|PROPIETARIO|M|40|SAN ISIDRO|LIMA|CHINA|2023|SEPTIEMBRE|0|E|CHINA|2023-09-18
800|SERVICIOS WEB|PROPIETARIO|M|34|SAN ISIDRO|LIMA|CHINA|2023|SEPTIEMBRE|0|E|CHINA|2023-09-18
801|SERVICIOS WEB|PROPIETARIO|M|50|SAN ISIDRO|LIMA|CHINA|2023|SEPTIEMBRE|0|E|CHINA|2023-09-18
802|SERVICIOS WEB|PROPIETARIO|M|41|SAN BORJA|LIMA|ESPAÑOLA|2023|SEPTIEMBRE|41|E|ESPAÑOLA|2023-09-18
803|SERVICIOS WEB|PROPIETARIO|F|33|SANTIAGO DE SURCO|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-18
804|AREQUIPA|PROPIETARIO|M|14|SOCABAYA|AREQUIPA|VENEZOLANA|2023|SEPTIEMBRE|1|E|VENEZOLANA|2023-09-18
805|SERVICIOS WEB|PROPIETARIO|M|30|ATE|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-18
806|SERVICIOS WEB|PROPIETARIO|F|42|CHORRILLOS|LIMA|CHILENA|2023|SEPTIEMBRE|0|E|CHILENA|2023-09-18
807|SERVICIOS WEB|PROPIETARIO|M|72|SAN ISIDRO|LIMA|JAPONESA|2023|SEPTIEMBRE|2|E|JAPONESA|2023-09-18
808|SERVICIOS WEB|PROPIETARIO|M|28|SAN SEBASTIAN|CUSCO|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-18
809|SERVICIOS WEB|PROPIETARIO|M|77|LA VICTORIA|LIMA|JAPONESA|2023|SEPTIEMBRE|0|E|JAPONESA|2023-09-18
810|SERVICIOS WEB|PROPIETARIO|M|45|JESUS MARIA|LIMA|JAPONESA|2023|SEPTIEMBRE|0|E|JAPONESA|2023-09-18
811|SERVICIOS WEB|PROPIETARIO|F|38|ATE|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-18
812|SERVICIOS WEB|PROPIETARIO|M|66|SAN ISIDRO|LIMA|JAPONESA|2023|SEPTIEMBRE|7|E|JAPONESA|2023-09-18
813|SERVICIOS WEB|PROPIETARIO|M|37|MIRAFLORES|LIMA|ESPAÑOLA|2023|SEPTIEMBRE|0|E|ESPAÑOLA|2023-09-18
814|SERVICIOS WEB|PROPIETARIO|M|64|MIRAFLORES|LIMA|ESPAÑOLA|2023|SEPTIEMBRE|1|E|ESPAÑOLA|2023-09-18
815|SERVICIOS WEB|PROPIETARIO|M|52|BARRANCO|LIMA|ARGENTINA|2023|SEPTIEMBRE|1|E|ARGENTINA|2023-09-18
816|SERVICIOS WEB|PROPIETARIO|M|47|SURQUILLO|LIMA|ESTADOUNIDENSE|2023|SEPTIEMBRE|69|E|ESTADOUNIDENSE|2023-09-18
817|SERVICIOS WEB|PROPIETARIO|M|48|SAN ISIDRO|LIMA|ARGENTINA|2023|SEPTIEMBRE|0|E|ARGENTINA|2023-09-18
818|SERVICIOS WEB|PROPIETARIO|M|76|SANTIAGO DE SURCO|LIMA|ITALIANA|2023|SEPTIEMBRE|18|E|ITALIANA|2023-09-18
819|SERVICIOS WEB|PROPIETARIO|F|77|LA VICTORIA|LAMBAYEQUE|ESTADOUNIDENSE|2023|SEPTIEMBRE|0|E|ESTADOUNIDENSE|2023-09-18
820|SERVICIOS WEB|PROPIETARIO|M|34|CARMEN DE LA LEGUA REYNOSO|CALLAO|MEXICANA|2023|SEPTIEMBRE|13|E|MEXICANA|2023-09-18
821|SERVICIOS WEB|PROPIETARIO|M|49|LINCE|LIMA|CHILENA|2023|SEPTIEMBRE|0|E|CHILENA|2023-09-18
822|SERVICIOS WEB|PROPIETARIO|M|64|MIRAFLORES|LIMA|ESPAÑOLA|2023|SEPTIEMBRE|65|E|ESPAÑOLA|2023-09-18
823|SERVICIOS WEB|PROPIETARIO|F|38|SANTA ANITA|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-18
824|SERVICIOS WEB|PROPIETARIO|F|49|SAN MIGUEL|LIMA|COLOMBIANA|2023|SEPTIEMBRE|8|E|COLOMBIANA|2023-09-17
825|SERVICIOS WEB|PROPIETARIO|M|51|SAN ISIDRO|LIMA|ITALIANA|2023|SEPTIEMBRE|0|E|ITALIANA|2023-09-17
826|SERVICIOS WEB|PROPIETARIO|M|25|LOS OLIVOS|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-17
827|SERVICIOS WEB|PROPIETARIO|M|31|SAN MARTIN DE PORRES|LIMA|COLOMBIANA|2023|SEPTIEMBRE|3|E|COLOMBIANA|2023-09-17
828|SERVICIOS WEB|PROPIETARIO|F|47|MIRAFLORES|LIMA|ESTADOUNIDENSE|2023|SEPTIEMBRE|0|E|ESTADOUNIDENSE|2023-09-16
829|SERVICIOS WEB|PROPIETARIO|F|50|SAN JUAN DE MIRAFLORES|LIMA|DOMINICANA|2023|SEPTIEMBRE|16|E|DOMINICANA|2023-09-16
830|SERVICIOS WEB|PROPIETARIO|M|64|SAN ISIDRO|LIMA|ESPAÑOLA|2023|SEPTIEMBRE|0|E|ESPAÑOLA|2023-09-16
831|SERVICIOS WEB|PROPIETARIO|M|45|SAN ISIDRO|LIMA|ESPAÑOLA|2023|SEPTIEMBRE|0|E|ESPAÑOLA|2023-09-16
832|SERVICIOS WEB|PROPIETARIO|F|39|MIRAFLORES|LIMA|COLOMBIANA|2023|SEPTIEMBRE|0|E|COLOMBIANA|2023-09-16
833|SERVICIOS WEB|PROPIETARIO|F|36|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-16
834|SERVICIOS WEB|PROPIETARIO|M|36|TRUJILLO|LA LIBERTAD|VENEZOLANA|2023|SEPTIEMBRE|2|E|VENEZOLANA|2023-09-16
835|SERVICIOS WEB|PROPIETARIO|F|29|SANTA ANITA|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-16
836|SERVICIOS WEB|PROPIETARIO|F|36|LINCE|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-16
837|SERVICIOS WEB|PROPIETARIO|M|34|SAN MIGUEL|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-16
838|SERVICIOS WEB|PROPIETARIO|M|26|SAN JUAN DE MIRAFLORES|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-16
839|SERVICIOS WEB|PROPIETARIO|M|42|COMAS|LIMA|COLOMBIANA|2023|SEPTIEMBRE|0|E|COLOMBIANA|2023-09-15
840|SERVICIOS WEB|PROPIETARIO|F|40|SAN ISIDRO|LIMA|BRITANICA|2023|SEPTIEMBRE|30|E|BRITANICA|2023-09-15
841|SERVICIOS WEB|PROPIETARIO|M|22|CARMEN DE LA LEGUA REYNOSO|CALLAO|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-15
842|SERVICIOS WEB|PROPIETARIO|F|23|SAN MARTIN DE PORRES|LIMA|ECUATORIANA|2023|SEPTIEMBRE|3|E|ECUATORIANA|2023-09-15
843|SERVICIOS WEB|PROPIETARIO|F|41|SANTIAGO DE SURCO|LIMA|COLOMBIANA|2023|SEPTIEMBRE|0|E|COLOMBIANA|2023-09-15
844|SERVICIOS WEB|PROPIETARIO|F|29|SAN ISIDRO|LIMA|ESPAÑOLA|2023|SEPTIEMBRE|2|E|ESPAÑOLA|2023-09-15
845|SERVICIOS WEB|PROPIETARIO|F|26|BREÑA|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-15
846|SERVICIOS WEB|PROPIETARIO|M|25|EL AGUSTINO|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-15
847|SERVICIOS WEB|PROPIETARIO|M|24|LA PERLA|CALLAO|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-15
848|SERVICIOS WEB|PROPIETARIO|F|29|CAYMA|AREQUIPA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-15
849|SERVICIOS WEB|PROPIETARIO|F|46|LOS ORGANOS|PIURA|CHILENA|2023|SEPTIEMBRE|5|E|CHILENA|2023-09-15
850|SERVICIOS WEB|PROPIETARIO|M|37|CHORRILLOS|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-15
851|SERVICIOS WEB|PROPIETARIO|M|46|LA MOLINA|LIMA|CANADIENSE|2023|SEPTIEMBRE|96|E|CANADIENSE|2023-09-15
852|SERVICIOS WEB|PROPIETARIO|M|38|MAGDALENA DEL MAR|LIMA|BRASILERA|2023|SEPTIEMBRE|0|E|BRASILERA|2023-09-15
853|SERVICIOS WEB|PROPIETARIO|M|43|BARRANCO|LIMA|FRANCESA|2023|SEPTIEMBRE|0|E|FRANCESA|2023-09-15
854|SERVICIOS WEB|PROPIETARIO|F|51|SURQUILLO|LIMA|ESPAÑOLA|2023|SEPTIEMBRE|0|E|ESPAÑOLA|2023-09-15
855|SERVICIOS WEB|PROPIETARIO|M|27|LURIN|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-15
856|SERVICIOS WEB|PROPIETARIO|F|38|SANTIAGO DE SURCO|LIMA|CHILENA|2023|SEPTIEMBRE|15|E|CHILENA|2023-09-15
857|SERVICIOS WEB|PROPIETARIO|F|28|SAN MIGUEL|LIMA|VENEZOLANA|2023|SEPTIEMBRE|5|E|VENEZOLANA|2023-09-15
858|SERVICIOS WEB|PROPIETARIO|F|27|PIURA|PIURA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-15
859|LIMA|PROPIETARIO|F|26|LA MOLINA|LIMA|MEXICANA|2023|SEPTIEMBRE|96|E|MEXICANA|2023-09-15
860|SERVICIOS WEB|PROPIETARIO|F|31|LOS OLIVOS|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-15
861|SERVICIOS WEB|PROPIETARIO|M|40|SAN ISIDRO|LIMA|CHINA|2023|SEPTIEMBRE|0|E|CHINA|2023-09-15
862|SERVICIOS WEB|PROPIETARIO|M|46|SANTIAGO DE SURCO|LIMA|PORTUGUESA|2023|SEPTIEMBRE|0|E|PORTUGUESA|2023-09-15
863|SERVICIOS WEB|PROPIETARIO|M|24|SAN JUAN DE MIRAFLORES|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-15
864|SERVICIOS WEB|PROPIETARIO|M|41|BARRANCO|LIMA|COLOMBIANA|2023|SEPTIEMBRE|47|E|COLOMBIANA|2023-09-15
865|SERVICIOS WEB|PROPIETARIO|M|43|BARRANCO|LIMA|FRANCESA|2023|SEPTIEMBRE|0|E|FRANCESA|2023-09-15
866|SERVICIOS WEB|PROPIETARIO|M|29|TRUJILLO|LA LIBERTAD|COLOMBIANA|2023|SEPTIEMBRE|0|E|COLOMBIANA|2023-09-15
867|SERVICIOS WEB|PROPIETARIO|F|28|SAN JUAN DE LURIGANCHO|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-14
868|SERVICIOS WEB|PROPIETARIO|F|38|SANTA ANITA|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-14
869|SERVICIOS WEB|PROPIETARIO|M|37|LA MOLINA|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-14
870|SERVICIOS WEB|PROPIETARIO|M|41|CHORRILLOS|LIMA|COLOMBIANA|2023|SEPTIEMBRE|2|E|COLOMBIANA|2023-09-14
871|SERVICIOS WEB|PROPIETARIO|F|19|CARABAYLLO|LIMA|VENEZOLANA|2023|SEPTIEMBRE|1|E|VENEZOLANA|2023-09-14
872|SERVICIOS WEB|PROPIETARIO|M|26|LOS OLIVOS|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-14
873|SERVICIOS WEB|PROPIETARIO|F|31|MAGDALENA DEL MAR|LIMA|ARGENTINA|2023|SEPTIEMBRE|0|E|ARGENTINA|2023-09-14
874|SERVICIOS WEB|PROPIETARIO|M|39|SAN ISIDRO|LIMA|PORTUGUESA|2023|SEPTIEMBRE|259|E|PORTUGUESA|2023-09-14
875|LIMA|PROPIETARIO|F|23|PAUCARPATA|AREQUIPA|VENEZOLANA|2023|SEPTIEMBRE|1|E|VENEZOLANA|2023-09-14
876|SERVICIOS WEB|PROPIETARIO|M|41|SAN ISIDRO|LIMA|ARGENTINA|2023|SEPTIEMBRE|0|E|ARGENTINA|2023-09-14
877|SERVICIOS WEB|PROPIETARIO|M|48|SANTIAGO DE SURCO|LIMA|CHILENA|2023|SEPTIEMBRE|1|E|CHILENA|2023-09-14
878|SERVICIOS WEB|PROPIETARIO|M|60|SAN ISIDRO|LIMA|CHINA|2023|SEPTIEMBRE|20|E|CHINA|2023-09-14
879|SERVICIOS WEB|PROPIETARIO|M|43|BARRANCO|LIMA|FRANCESA|2023|SEPTIEMBRE|0|E|FRANCESA|2023-09-14
880|SERVICIOS WEB|PROPIETARIO|F|25|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-14
881|SERVICIOS WEB|PROPIETARIO|M|53|VILLA EL SALVADOR|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-14
882|SERVICIOS WEB|PROPIETARIO|M|40|LA MOLINA|LIMA|CUBANA|2023|SEPTIEMBRE|0|E|CUBANA|2023-09-14
883|SERVICIOS WEB|PROPIETARIO|M|39|JESUS MARIA|LIMA|CHINA|2023|SEPTIEMBRE|0|E|CHINA|2023-09-14
884|SERVICIOS WEB|PROPIETARIO|M|24|JESUS MARIA|LIMA|CHINA|2023|SEPTIEMBRE|0|E|CHINA|2023-09-14
885|SERVICIOS WEB|PROPIETARIO|M|33|JESUS MARIA|LIMA|CHINOS DE TAIWAN|2023|SEPTIEMBRE|0|E|CHINOS DE TAIWAN|2023-09-14
886|SERVICIOS WEB|PROPIETARIO|F|41|LA MOLINA|LIMA|COLOMBIANA|2023|SEPTIEMBRE|33|E|COLOMBIANA|2023-09-14
887|SERVICIOS WEB|PROPIETARIO|M|31|LA PERLA|CALLAO|CUBANA|2023|SEPTIEMBRE|0|E|CUBANA|2023-09-14
888|SERVICIOS WEB|PROPIETARIO|M|39|SURQUILLO|LIMA|COLOMBIANA|2023|SEPTIEMBRE|0|E|COLOMBIANA|2023-09-14
889|SERVICIOS WEB|PROPIETARIO|F|36|SAN ISIDRO|LIMA|FRANCESA|2023|SEPTIEMBRE|3|E|FRANCESA|2023-09-14
890|SERVICIOS WEB|PROPIETARIO|M|37|SAN ISIDRO|LIMA|ESTADOUNIDENSE|2023|SEPTIEMBRE|64|E|ESTADOUNIDENSE|2023-09-14
891|SERVICIOS WEB|PROPIETARIO|F|23|JESUS MARIA|LIMA|CHINA|2023|SEPTIEMBRE|0|E|CHINA|2023-09-14
892|SERVICIOS WEB|PROPIETARIO|F|25|JESUS MARIA|LIMA|CHINA|2023|SEPTIEMBRE|0|E|CHINA|2023-09-14
893|SERVICIOS WEB|PROPIETARIO|F|24|CHORRILLOS|LIMA|VENEZOLANA|2023|SEPTIEMBRE|13|E|VENEZOLANA|2023-09-14
894|SERVICIOS WEB|PROPIETARIO|M|31|JESUS MARIA|LIMA|CHINA|2023|SEPTIEMBRE|0|E|CHINA|2023-09-14
895|SERVICIOS WEB|PROPIETARIO|M|25|LOS OLIVOS|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-14
896|SERVICIOS WEB|PROPIETARIO|M|25|SAN SEBASTIAN|CUSCO|VENEZOLANA|2023|SEPTIEMBRE|1|E|VENEZOLANA|2023-09-14
897|SERVICIOS WEB|PROPIETARIO|M|59|SANTIAGO DE SURCO|LIMA|COLOMBIANA|2023|SEPTIEMBRE|0|E|COLOMBIANA|2023-09-14
898|SERVICIOS WEB|PROPIETARIO|F|24|LIMA|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-14
899|SERVICIOS WEB|PROPIETARIO|M|77|SANTIAGO DE SURCO|LIMA|COLOMBIANA|2023|SEPTIEMBRE|42|E|COLOMBIANA|2023-09-14
900|SERVICIOS WEB|PROPIETARIO|M|54|MIRAFLORES|LIMA|ESPAÑOLA|2023|SEPTIEMBRE|0|E|ESPAÑOLA|2023-09-14
901|SERVICIOS WEB|PROPIETARIO|M|34|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-14
902|SERVICIOS WEB|PROPIETARIO|M|62|<NO DEFINIDO>|<NO DEFINIDO>|ESPAÑOLA|2023|SEPTIEMBRE|71|E|ESPAÑOLA|2023-09-14
903|SERVICIOS WEB|PROPIETARIO|F|35|SAN ISIDRO|LIMA|CHINA|2023|SEPTIEMBRE|0|E|CHINA|2023-09-14
904|SERVICIOS WEB|PROPIETARIO|F|28|ATE|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-14
905|SERVICIOS WEB|PROPIETARIO|M|27|MAGDALENA DEL MAR|LIMA|COLOMBIANA|2023|SEPTIEMBRE|0|E|COLOMBIANA|2023-09-14
906|SERVICIOS WEB|PROPIETARIO|M|53|PIMENTEL|LAMBAYEQUE|CHILENA|2023|SEPTIEMBRE|41|E|CHILENA|2023-09-14
907|SERVICIOS WEB|PROPIETARIO|F|26|LA MOLINA|LIMA|MEXICANA|2023|SEPTIEMBRE|96|E|MEXICANA|2023-09-14
908|SERVICIOS WEB|PROPIETARIO|F|56|MIRAFLORES|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-14
909|SERVICIOS WEB|PROPIETARIO|M|51|MAGDALENA DEL MAR|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-14
910|SERVICIOS WEB|PROPIETARIO|M|25|PUEBLO LIBRE (MAGDALENA VIEJA)|LIMA|BOLIVIANA|2023|SEPTIEMBRE|0|E|BOLIVIANA|2023-09-13
911|SERVICIOS WEB|PROPIETARIO|F|43|SANTA ANITA|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-13
912|SERVICIOS WEB|PROPIETARIO|F|46|SANTIAGO DE SURCO|LIMA|ESTADOUNIDENSE|2023|SEPTIEMBRE|0|E|ESTADOUNIDENSE|2023-09-13
913|SERVICIOS WEB|PROPIETARIO|F|50|MIRAFLORES|LIMA|MEXICANA|2023|SEPTIEMBRE|0|E|MEXICANA|2023-09-13
914|SERVICIOS WEB|PROPIETARIO|M|27|SANTA ANITA|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-13
915|SERVICIOS WEB|PROPIETARIO|F|46|SAN ISIDRO|LIMA|CHILENA|2023|SEPTIEMBRE|0|E|CHILENA|2023-09-13
916|SERVICIOS WEB|PROPIETARIO|M|19|ATE|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-13
917|SERVICIOS WEB|PROPIETARIO|M|56|<NO DEFINIDO>|<NO DEFINIDO>|ITALIANA|2023|SEPTIEMBRE|24|E|ITALIANA|2023-09-13
918|SERVICIOS WEB|PROPIETARIO|M|30|SULLANA|PIURA|VENEZOLANA|2023|SEPTIEMBRE|4|E|VENEZOLANA|2023-09-13
919|SERVICIOS WEB|PROPIETARIO|M|50|URUBAMBA|CUSCO|ESPAÑOLA|2023|SEPTIEMBRE|0|E|ESPAÑOLA|2023-09-13
920|SERVICIOS WEB|PROPIETARIO|M|45|LA MOLINA|LIMA|BRASILERA|2023|SEPTIEMBRE|66|E|BRASILERA|2023-09-13
921|SERVICIOS WEB|PROPIETARIO|F|50|MIRAFLORES|LIMA|MEXICANA|2023|SEPTIEMBRE|0|E|MEXICANA|2023-09-13
922|SERVICIOS WEB|PROPIETARIO|M|65|MOQUEGUA|MOQUEGUA|CHILENA|2023|SEPTIEMBRE|8|E|CHILENA|2023-09-13
923|SERVICIOS WEB|PROPIETARIO|M|48|MOQUEGUA|MOQUEGUA|CHILENA|2023|SEPTIEMBRE|5|E|CHILENA|2023-09-13
924|SERVICIOS WEB|PROPIETARIO|M|30|SANTIAGO DE SURCO|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-13
925|SERVICIOS WEB|PROPIETARIO|F|37|CHICLAYO|LAMBAYEQUE|COLOMBIANA|2023|SEPTIEMBRE|19|E|COLOMBIANA|2023-09-13
926|SERVICIOS WEB|PROPIETARIO|M|54|SAN ISIDRO|LIMA|ESPAÑOLA|2023|SEPTIEMBRE|0|E|ESPAÑOLA|2023-09-13
927|SERVICIOS WEB|PROPIETARIO|M|44|AYACUCHO|AYACUCHO|MEXICANA|2023|SEPTIEMBRE|0|E|MEXICANA|2023-09-13
928|SERVICIOS WEB|PROPIETARIO|F|33|VILLA EL SALVADOR|LIMA|VENEZOLANA|2023|SEPTIEMBRE|3|E|VENEZOLANA|2023-09-13
929|SERVICIOS WEB|PROPIETARIO|M|27|BELLAVISTA|CALLAO|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-13
930|SERVICIOS WEB|PROPIETARIO|F|30|LIMA|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-13
931|SERVICIOS WEB|PROPIETARIO|M|32|LA VICTORIA|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-13
932|SERVICIOS WEB|PROPIETARIO|F|19|RIMAC|LIMA|VENEZOLANA|2023|SEPTIEMBRE|0|E|VENEZOLANA|2023-09-13
933|SERVICIOS WEB|PROPIETARIO|F|45|SAN ISIDRO|LIMA|COREANA|2023|SEPTIEMBRE|0|E|COREANA|2023-09-13
934|SERVICIOS WEB|PROPIETARIO|M|68|LA MOLINA|LIMA|PERUANA|2023|SEPTIEMBRE|16|E|PERUANA|2023-09-13
935|SERVICIOS WEB|PROPIETARIO|M|50|COMAS|LIMA|ARGENTINA|2023|SEPTIEMBRE|0|E|ARGENTINA|2023-09-13
936|SERVICIOS WEB|PROPIETARIO|M|56|<NO DEFINIDO>|<NO DEFINIDO>|ESPAÑOLA|2023|SEPTIEMBRE|70|E|ESPAÑOLA|2023-09-13
937|SERVICIOS WEB|PROPIETARIO|M|43|SAN ISIDRO|LIMA|ECUATORIANA|2023|SEPTIEMBRE|0|E|ECUATORIANA|2023-09-13
